Wall time,Step,Value
1777728436.244252,2443264,332.260009765625
1777728453.310448,2445312,328.45001220703125
1777728470.6347077,2447360,327.1499938964844
1777728487.6434455,2449408,323.9800109863281
1777728521.5911088,2453504,315.7200012207031
1777728555.9275339,2457600,306.95001220703125
1777728589.8348136,2461696,307.2200012207031
1777728624.103977,2465792,301.57000732421875
1777728641.1581135,2467840,293.3999938964844
1777728675.49464,2471936,299.0199890136719
1777728709.538344,2476032,298.8699951171875
1777728743.6728792,2480128,295.010009765625
1777728760.653519,2482176,298.2699890136719
1777728777.6703513,2484224,298.2699890136719
1777728794.9844692,2486272,301.70001220703125
1777728812.234492,2488320,306.8900146484375
1777728983.296791,2508800,328.42999267578125
1777729052.482301,2516992,345.1400146484375
1777729121.3124704,2525184,341.19000244140625
1777729138.5395005,2527232,340.8399963378906
1777729155.9547265,2529280,340.8399963378906
1777729190.3003392,2533376,334.9599914550781
1777729242.6320522,2539520,328.260009765625
1777729294.038974,2545664,322.70001220703125
1777729328.166138,2549760,330.04998779296875
1777729362.4308963,2553856,327.6300048828125
1777729379.4362223,2555904,332.3900146484375
1777729413.3905687,2560000,326.07000732421875
1777729481.5906243,2568192,327.80999755859375
1777729499.083047,2570240,327.9100036621094
1777729516.3949194,2572288,329.92999267578125
1777729550.3422055,2576384,318.739990234375
1777729567.4852638,2578432,328.6099853515625
1777729618.2504823,2584576,311.4599914550781
1777729635.64234,2586624,309.6700134277344
1777729652.6657088,2588672,310.9800109863281
1777729669.828198,2590720,321.75
1777729704.4202547,2594816,321.6400146484375
1777729790.6580117,2605056,316.2099914550781
1777729807.8149338,2607104,314.20001220703125
1777729842.7235749,2611200,299.2099914550781
1777729911.298079,2619392,304.3599853515625
1777729928.4166954,2621440,297.760009765625
1777729962.5429428,2625536,299.489990234375
1777730031.1530254,2633728,290.9700012207031
1777730065.780454,2637824,297.57000732421875
1777730134.1284833,2646016,302.010009765625
1777730151.214321,2648064,291.2099914550781
1777730168.2354918,2650112,290.3299865722656
1777730185.556594,2652160,289.8599853515625
1777730219.5217206,2656256,296.3699951171875
1777730271.0295599,2662400,308.29998779296875
1777730288.1583655,2664448,311.04998779296875
1777730322.661545,2668544,312.0899963378906
1777730339.9843216,2670592,318.239990234375
1777730357.2220173,2672640,326.29998779296875
1777730461.7975023,2684928,347.20001220703125
1777730496.4911633,2689024,340.0299987792969
1777730514.1159947,2691072,345.5899963378906
1777730548.4629204,2695168,337.6099853515625
1777730565.4450839,2697216,343.2900085449219
1777730617.1121771,2703360,349.79998779296875
1777730634.1285496,2705408,349.79998779296875
1777730719.6794295,2715648,356.69000244140625
1777730736.822973,2717696,346.7200012207031
1777730754.1092541,2719744,336.6000061035156
1777730806.9110758,2725888,342.3900146484375
1777730841.685287,2729984,329.45001220703125
1777730859.0288248,2732032,304.239990234375
1777730876.817699,2734080,304.239990234375
1777730894.2057993,2736128,302.6400146484375
